license_id,source_system,callsign,facility_id,frn,lic_name,common_name,radio_service_code,radio_service_desc,rollup_category_code,rollup_category_desc,grant_date,expired_date,cancellation_date,last_action_date,lic_status_code,lic_status_desc,rollup_status_code,rollup_status_desc,entity_type_code,entity_type_desc,rollup_entity_code,rollup_entity_desc,lic_address,lic_city,lic_state,lic_zip_code,lic_attention_line,contact_company,contact_name,contact_title,contact_address1,contact_address2,contact_city,contact_state,contact_zip,contact_country,contact_phone,contact_fax,contact_email,market_code,market_desc,channel_block,loc_type_code,loc_type_desc,loc_city,loc_county_code,loc_county_name,loc_state,loc_radius_op,loc_seq_id,loc_lat_deg,loc_lat_min,loc_lat_sec,loc_lat_dir,loc_long_deg,loc_long_min,loc_long_sec,loc_long_dir,hgt_structure,asr_num,antenna_id,ant_seq_id,ant_make,ant_model,ant_type_code,ant_type_desc,azimuth,beamwidth,polarization_code,frequency_id,freq_seq_id,freq_class_station_code,freq_class_station_desc,power_erp,power_output,frequency_assigned,frequency_upper_band,unit_of_measure,tolerance,emission_id,emission_seq_id,emission_code,ground_elevation,lat,long,geom
3887439,ULS,WQYV685,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2017-05-26,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Boulevard,06073,SAN DIEGO,CA,,1,32,44,30,N,116,22,1.4,W,7.6,,16881604,1,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,172.8,3,V,28589424,7,FXO,,,,23235,,MHz.,0.0007,29733578,1,30M0D7W,1282,32.741666667,-116.367055556,0101000020E6100000723596D67D175DC02FA6EFEEEE5E4040
3887441,ULS,WQYV687,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-06-23,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Ramona,06073,SAN DIEGO,CA,,1,33,8,30.1,N,116,47,12.2,W,4.6,,16881612,1,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,245.7,3,V,28589462,6,FXO,,,,23035,,MHz.,0.0007,29733616,1,30M0D7W,649,33.141694444,-116.786722222,0101000020E6100000B1A129A859325DC0A180250B23924040
3902418,ULS,WQZA711,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-03-22,2027-03-22,,2018-07-03,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Valley Center,06073,SAN DIEGO,CA,,1,33,16,32.6,N,116,57,40.8,W,4.6,,16894958,1,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,85.3,3,V,28631309,2,FXO,,,,23035,,MHz.,0.0007,29796198,1,30M0D7W,260.3,33.275722222,-116.961333333,0101000020E61000008A723E7C863D5DC09E22A3DD4AA34040
3902419,ULS,WQZA712,,0010567428,"DRS Global Enterprise Solutions, Inc",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-03-22,2027-03-22,,2018-07-13,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,Boulevard,06073,SAN DIEGO,CA,,1,32,44,9.1,N,116,20,41.7,W,7.6,,16894959,1,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,287.2,3,V,28631317,1,FXO,,,,21835,,MHz.,0.0007,29796206,1,30M0D7W,1384,32.735861111,-116.344916667,0101000020E610000010275B1D13165DC0551267B2305E4040
3887453,ULS,WQYV698,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-06-23,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Mt Laguna,06073,SAN DIEGO,CA,,1,32,51,34.2,N,116,24,44.6,W,5.5,,16881646,1,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,154.2,3,V,28589576,6,FXO,,,,23235,,MHz.,0.0007,29733762,1,30M0D7W,1838,32.8595,-116.412388889,0101000020E610000048DF5D94641A5DC0BC749318046E4040
3887454,ULS,WQYV699,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2017-05-26,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Pauma Valley,06073,SAN DIEGO,CA,,1,33,15,20.4,N,116,52,8.3,W,5.2,,16881651,2,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,25,3,V,28589602,8,FXO,,,,21835,,MHz.,0.0007,29733788,1,30M0D7W,915,33.255666667,-116.868972222,0101000020E6100000D6A7AA3D9D375DC09EB872AFB9A04040
3887458,ULS,WQYV703,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-06-23,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,,,,,,,,,,,,,,,,F,Fixed,Santa Ysabel,06073,SAN DIEGO,CA,,1,33,11,19.8,N,116,45,38.4,W,24.4,,16881661,2,TRANGO SYSTEMS,AD11G-2-T2,T,Transmit Antenna,208.8,3.3,V,28589642,8,FXO,,,,10795,,MHz.,0.0007,29733833,1,30M0D7W,1300,33.188833333,-116.760666667,0101000020E6100000077B3EC3AE305DC099D0CEB02B984040
3532859,ULS,WQSS869,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2013-11-08,2023-11-08,,2016-01-15,A,Active,A,Active,C,Corporation,B,Business,"307 1st St West, Suite 6",Polson,MT,59860,Christopher J. McNeal,,,,,,,,,,,,,,,,F,Fixed,Manley Hot Springs,02290,YUKON-KOYUKUK,AK,,1,65,1,59.7,N,150,41,58.6,W,54.9,,16466960,1,"RADIO WAVES, INC",HP6-59,T,Transmit Antenna,285.8,1.9,H,27184549,1,FXO,,,,6019.325,,MHz.,0.0007,27996551,1,56M0D7W,732.9,65.03325,-150.699611111,0101000020E61000003935D73663D662C0E3A59BC420425040
3887419,ULS,WQYV667,,0010567428,"DRS Global Enterprise Solutions, Inc",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-07-13,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,Boulevard,06073,SAN DIEGO,CA,,1,32,43,31.5,N,116,21,52.7,W,15.2,,16949592,8,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,57.9,3,V,28938150,1,FXO,,,,22025,,MHz.,0.0007,30047639,1,50M0D7W,1372,32.725416667,-116.364638889,0101000020E6100000B5C6593E56175DC0815E0E74DA5C4040
3630627,ULS,WQUQ601,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2014-09-11,2024-09-11,,2019-02-06,A,Active,A,Active,C,Corporation,B,Business,307 1st Street West,Polson,MT,59860,,,,,,,,,,,,,,,,,F,Fixed,Ruby,02290,YUKON-KOYUKUK,AK,,1,64,38,37.5,N,155,26,4.3,W,42.6,,16597552,1,"RADIO WAVES, INC",HP8-59,T,Transmit Antenna,278.2,1.5,H,27662517,2,FXO,,,,6093.45,,MHz.,0.0007,28490563,1,30M0D7W,446.3,64.64375,-155.434527778,0101000020E6100000D576CCA6E76D63C03333333333295040
3887419,ULS,WQYV667,,0010567428,"DRS Global Enterprise Solutions, Inc",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-07-13,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,Boulevard,06073,SAN DIEGO,CA,,1,32,43,31.5,N,116,21,52.7,W,15.2,,16881555,7,TRANGO SYSTEMS,AD18G-2-T2,T,Transmit Antenna,262.4,2.1,V,28589175,7,FXO,,,,17980,,MHz.,0.0007,29733247,1,56M0D7W,1372,32.725416667,-116.364638889,0101000020E6100000B5C6593E56175DC0815E0E74DA5C4040
3887449,ULS,WQYV695,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-06-23,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Warner Springs,06073,SAN DIEGO,CA,,1,33,15,17.4,N,116,33,49.1,W,15.2,,16881636,1,TRANGO SYSTEMS,AD23G-1-T2,T,Transmit Antenna,326.7,3,V,28589553,4,FXO,,,,23035,,MHz.,0.0007,29733719,1,30M0D7W,1247,33.254833333,-116.563638889,0101000020E610000090C0D8A812245DC03595EF609EA04040
3887458,ULS,WQYV703,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-06-23,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,,,,,,,,,,,,,,,,F,Fixed,Santa Ysabel,06073,SAN DIEGO,CA,,1,33,11,19.8,N,116,45,38.4,W,24.4,,16881660,1,TRANGO SYSTEMS,AD11G-2-T2,T,Transmit Antenna,107.5,3.3,V,28589626,3,FXO,,,,10835,,MHz.,0.0007,29733819,1,30M0D7W,1300,33.188833333,-116.760666667,0101000020E6100000077B3EC3AE305DC099D0CEB02B984040
3370938,ULS,WQPE382,,0010567428,"DRS Global Enterprise Solutions, Inc",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2012-04-20,2022-04-20,,2018-07-13,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc",Christopher J McNeal,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,Santa Ysable,06073,SAN DIEGO,CA,,1,33,8,17.1,N,116,37,3.5,W,9.1,,16881189,4,TRANGO SYSTEMS,AD11G-4-T2,T,Transmit Antenna,229.8,1.5,V,28587608,5,FXO,,,,11365,,MHz.,0.0007,29731240,1,30M0D7W,1659.4,33.138083333,-116.617638889,0101000020E61000008A3F436587275DC0C8ADF3B6AC914040
3370938,ULS,WQPE382,,0010567428,"DRS Global Enterprise Solutions, Inc",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2012-04-20,2022-04-20,,2018-07-13,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc",Christopher J McNeal,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,Santa Ysable,06073,SAN DIEGO,CA,,1,33,8,17.1,N,116,37,3.5,W,9.1,,16881189,4,TRANGO SYSTEMS,AD11G-4-T2,T,Transmit Antenna,229.8,1.5,V,28587605,2,FXO,,,,11365,,MHz.,0.0007,29731237,1,30M0D7W,1659.4,33.138083333,-116.617638889,0101000020E61000008A3F436587275DC0C8ADF3B6AC914040
3632092,ULS,WQUR379,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2014-09-17,2024-09-17,,2019-04-19,A,Active,A,Active,C,Corporation,B,Business,307 1st Street West,Polson,MT,59860,,,,,,,,,,,,,,,,,F,Fixed,Galena,02290,YUKON-KOYUKUK,AK,,1,64,44,52.2,N,157,19,47.7,W,54.9,,16599724,1,"Trango Systems, Inc.",AD6G-6-T2,T,Transmit Antenna,89.5,1.7,H,27670389,3,FXO,,,,6226.89,,MHz.,0.0007,28498908,1,30M0D7W,307,64.747833333,-157.329916667,0101000020E610000073E565AD8EAA63C0FF055780DC2F5040
3887446,ULS,WQYV692,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2017-02-06,2027-02-06,,2018-06-23,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J MCNEAL,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003309784,,opsctr@drs.com,,,,F,Fixed,Anza,06065,RIVERSIDE,CA,,1,33,32,21.6,N,116,42,44.8,W,7.6,,16881627,2,TRANGO SYSTEMS,AD11G-4-T2,T,Transmit Antenna,93.7,1.5,V,28589513,3,FXO,,,,10995,,MHz.,0.0007,29733679,1,30M0D7W,1222,33.539333333,-116.712444444,0101000020E61000009ACC94B0982D5DC05870E9DF08C54040
2677179,ULS,WQBT209,,0011475324,"DRS Technologies, Inc.",,IG,"Industrial/Business Pool, Conventional",Land Mobile Radio,Land Mobile Radio,2004-12-08,2014-12-08,2010-05-24,2010-05-25,C,Canceled,C,Cancelled,C,Corporation,B,Business,5 Sylvan Way,Parsippany,NJ,07054,Audrey Stern,Arent Fox LLP,Jeffrey  Rummel,,"1050 Connecticut Ave., NW",,Washington,DC,20036,,2027158479,2028576395,rummelj@arentfox.com,,,,M,Mobile,WYNDMOOR,42091,MONTGOMERY,PA,2,1,40,4,59,N,75,10,59,W,,,15512613,1,,,,,,,,23434659,5,MO,,2,2,452.7875,,MHz.,,23672851,1,11K0F3E,,40.083055556,-75.183055556,0101000020E6100000C097A62EB7CB52C0B3628090A10A4440
3088959,ULS,WQKC201,,0010567428,"DRS Global Enterprise Solutions, Inc.",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2019-02-09,2029-03-24,,2019-02-09,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",POLSON,MT,59860,Christopher McNeal,"DRS Global Enterprise Solutions, Inc.",CHRISTOPHER J McNEAL,,"307 1st Street West, Suite 6",,POLSON,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,PALA,06073,SAN DIEGO,CA,,1,33,21,58.2,N,117,4,35,W,7,,15865083,1,TRANGO SYSTEMS,AD18G-3-T2,T,Transmit Antenna,101.3,1.2,V,25360229,1,FXO,,,,17820,,MHz.,0.0007,25302641,1,56M0D7W,124.7,33.366166667,-117.076388889,0101000020E61000001902398EE3445DC03ED3A18CDEAE4040
3370939,ULS,WQPE383,,0010567428,"DRS Global Enterprise Solutions, Inc",,MG,Microwave Industrial/Business Pool,Fixed Wireless,Fixed Wireless,2012-04-20,2022-04-20,,2018-07-13,A,Active,A,Active,C,Corporation,B,Business,"307 1st Street West, Suite 6",Polson,MT,59860,CHRISTOPHER J MCNEAL,"DRS Global Enterprise Solutions, Inc",Christopher J McNeal,,"307 1st Street West, Suite 6",,Polson,MT,59860,,8003300784,4068835812,opsctr@drs.com,,,,F,Fixed,Pine Valley,06073,SAN DIEGO,CA,,1,32,50,20.4,N,116,24,2.4,W,9.1,,16231953,1,"TRANGO SYSTEMS, INC.",AD11G-4-SX,T,Transmit Antenna,328.6,1.4,V,26425356,1,FXO,,,,10775,,MHz.,0.001,26855535,1,40M0D7W,1936.5,32.839,-116.400666667,0101000020E610000030D7CD85A4195DC008AC1C5A646B4040
